segment_id,split_label,anomaly_label,domain_shift_op,domain_shift_env,imp23absu_mic,ism330dhcx_acc,ism330dhcx_gyro
20240423_15_19_25_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_15_19_25_DataLog_0.parquet,ism330dhcx_acc_20240423_15_19_25_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_19_25_DataLog_0.parquet
20240423_15_52_39_segment_0,Normal_Source_Train,normal,spd2800,BckgF,imp23absu_mic_20240423_15_52_39_DataLog_0.parquet,ism330dhcx_acc_20240423_15_52_39_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_52_39_DataLog_0.parquet
20240423_16_34_13_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_34_13_DataLog_0.parquet,ism330dhcx_acc_20240423_16_34_13_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_34_13_DataLog_0.parquet
20240423_12_56_31_segment_0,Normal_Source_Train,normal,spd1500,BckgA,imp23absu_mic_20240423_12_56_31_DataLog_0.parquet,ism330dhcx_acc_20240423_12_56_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_56_31_DataLog_0.parquet
20240423_15_06_21_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_15_06_21_DataLog_0.parquet,ism330dhcx_acc_20240423_15_06_21_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_06_21_DataLog_0.parquet
20240423_14_40_02_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_40_02_DataLog_0.parquet,ism330dhcx_acc_20240423_14_40_02_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_40_02_DataLog_0.parquet
20240423_15_26_21_segment_0,Normal_Source_Train,normal,spd2400,BckgC,imp23absu_mic_20240423_15_26_21_DataLog_0.parquet,ism330dhcx_acc_20240423_15_26_21_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_26_21_DataLog_0.parquet
20240423_13_52_21_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_52_21_DataLog_0.parquet,ism330dhcx_acc_20240423_13_52_21_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_52_21_DataLog_0.parquet
20240423_16_26_09_segment_0,Normal_Source_Train,normal,spd3000,BckgD,imp23absu_mic_20240423_16_26_09_DataLog_0.parquet,ism330dhcx_acc_20240423_16_26_09_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_26_09_DataLog_0.parquet
20240423_16_18_26_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_18_26_DataLog_0.parquet,ism330dhcx_acc_20240423_16_18_26_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_18_26_DataLog_0.parquet
20240423_14_27_37_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_27_37_DataLog_0.parquet,ism330dhcx_acc_20240423_14_27_37_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_27_37_DataLog_0.parquet
20240423_13_03_56_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_13_03_56_DataLog_0.parquet,ism330dhcx_acc_20240423_13_03_56_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_03_56_DataLog_0.parquet
20240423_16_17_46_segment_0,Normal_Source_Train,normal,spd3000,BckgC,imp23absu_mic_20240423_16_17_46_DataLog_0.parquet,ism330dhcx_acc_20240423_16_17_46_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_17_46_DataLog_0.parquet
20240423_15_25_52_segment_0,Normal_Source_Train,normal,spd2400,BckgC,imp23absu_mic_20240423_15_25_52_DataLog_0.parquet,ism330dhcx_acc_20240423_15_25_52_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_25_52_DataLog_0.parquet
20240423_16_05_44_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_16_05_44_DataLog_0.parquet,ism330dhcx_acc_20240423_16_05_44_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_05_44_DataLog_0.parquet
20240423_14_28_48_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_28_48_DataLog_0.parquet,ism330dhcx_acc_20240423_14_28_48_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_28_48_DataLog_0.parquet
20240423_14_43_30_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_43_30_DataLog_0.parquet,ism330dhcx_acc_20240423_14_43_30_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_43_30_DataLog_0.parquet
20240423_13_24_24_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_24_24_DataLog_0.parquet,ism330dhcx_acc_20240423_13_24_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_24_24_DataLog_0.parquet
20240423_13_06_58_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_06_58_DataLog_0.parquet,ism330dhcx_acc_20240423_13_06_58_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_06_58_DataLog_0.parquet
20240423_14_23_18_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_23_18_DataLog_0.parquet,ism330dhcx_acc_20240423_14_23_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_23_18_DataLog_0.parquet
20240423_14_22_49_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_22_49_DataLog_0.parquet,ism330dhcx_acc_20240423_14_22_49_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_22_49_DataLog_0.parquet
20240423_14_08_33_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_08_33_DataLog_0.parquet,ism330dhcx_acc_20240423_14_08_33_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_08_33_DataLog_0.parquet
20240423_15_31_23_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_31_23_DataLog_0.parquet,ism330dhcx_acc_20240423_15_31_23_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_31_23_DataLog_0.parquet
20240423_13_09_46_segment_0,Normal_Source_Train,normal,spd1600,BckgF,imp23absu_mic_20240423_13_09_46_DataLog_0.parquet,ism330dhcx_acc_20240423_13_09_46_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_09_46_DataLog_0.parquet
20240423_12_55_52_segment_0,Normal_Source_Train,normal,spd1500,BckgC,imp23absu_mic_20240423_12_55_52_DataLog_0.parquet,ism330dhcx_acc_20240423_12_55_52_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_55_52_DataLog_0.parquet
20240423_16_32_25_segment_0,Normal_Source_Train,normal,spd3000,BckgC,imp23absu_mic_20240423_16_32_25_DataLog_0.parquet,ism330dhcx_acc_20240423_16_32_25_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_32_25_DataLog_0.parquet
20240423_16_16_27_segment_0,Normal_Source_Train,normal,spd3000,BckgC,imp23absu_mic_20240423_16_16_27_DataLog_0.parquet,ism330dhcx_acc_20240423_16_16_27_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_16_27_DataLog_0.parquet
20240423_14_56_10_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_14_56_10_DataLog_0.parquet,ism330dhcx_acc_20240423_14_56_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_56_10_DataLog_0.parquet
20240423_12_42_57_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_12_42_57_DataLog_0.parquet,ism330dhcx_acc_20240423_12_42_57_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_42_57_DataLog_0.parquet
20240423_14_57_28_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_14_57_28_DataLog_0.parquet,ism330dhcx_acc_20240423_14_57_28_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_57_28_DataLog_0.parquet
20240423_13_10_06_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_10_06_DataLog_0.parquet,ism330dhcx_acc_20240423_13_10_06_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_10_06_DataLog_0.parquet
20240423_16_35_22_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_35_22_DataLog_0.parquet,ism330dhcx_acc_20240423_16_35_22_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_35_22_DataLog_0.parquet
20240423_15_06_40_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_15_06_40_DataLog_0.parquet,ism330dhcx_acc_20240423_15_06_40_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_06_40_DataLog_0.parquet
20240423_12_42_08_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_12_42_08_DataLog_0.parquet,ism330dhcx_acc_20240423_12_42_08_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_42_08_DataLog_0.parquet
20240423_16_31_06_segment_0,Normal_Source_Train,normal,spd3000,BckgA,imp23absu_mic_20240423_16_31_06_DataLog_0.parquet,ism330dhcx_acc_20240423_16_31_06_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_31_06_DataLog_0.parquet
20240423_15_15_52_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_15_52_DataLog_0.parquet,ism330dhcx_acc_20240423_15_15_52_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_15_52_DataLog_0.parquet
20240423_13_34_50_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_34_50_DataLog_0.parquet,ism330dhcx_acc_20240423_13_34_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_34_50_DataLog_0.parquet
20240423_16_02_59_segment_0,Normal_Source_Train,normal,spd2800,BckgF,imp23absu_mic_20240423_16_02_59_DataLog_0.parquet,ism330dhcx_acc_20240423_16_02_59_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_02_59_DataLog_0.parquet
20240423_15_25_33_segment_0,Normal_Source_Train,normal,spd2400,BckgC,imp23absu_mic_20240423_15_25_33_DataLog_0.parquet,ism330dhcx_acc_20240423_15_25_33_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_25_33_DataLog_0.parquet
20240423_14_32_36_segment_0,Normal_Source_Train,normal,spd1900,BckgD,imp23absu_mic_20240423_14_32_36_DataLog_0.parquet,ism330dhcx_acc_20240423_14_32_36_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_32_36_DataLog_0.parquet
20240423_12_42_18_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_12_42_18_DataLog_0.parquet,ism330dhcx_acc_20240423_12_42_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_42_18_DataLog_0.parquet
20240423_14_13_32_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_13_32_DataLog_0.parquet,ism330dhcx_acc_20240423_14_13_32_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_13_32_DataLog_0.parquet
20240423_14_51_38_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_51_38_DataLog_0.parquet,ism330dhcx_acc_20240423_14_51_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_51_38_DataLog_0.parquet
20240423_14_38_43_segment_0,Normal_Source_Train,normal,spd1900,BckgD,imp23absu_mic_20240423_14_38_43_DataLog_0.parquet,ism330dhcx_acc_20240423_14_38_43_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_38_43_DataLog_0.parquet
20240423_14_59_33_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_14_59_33_DataLog_0.parquet,ism330dhcx_acc_20240423_14_59_33_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_59_33_DataLog_0.parquet
20240423_14_10_44_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_10_44_DataLog_0.parquet,ism330dhcx_acc_20240423_14_10_44_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_10_44_DataLog_0.parquet
20240423_14_40_12_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_40_12_DataLog_0.parquet,ism330dhcx_acc_20240423_14_40_12_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_40_12_DataLog_0.parquet
20240423_14_16_10_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_16_10_DataLog_0.parquet,ism330dhcx_acc_20240423_14_16_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_16_10_DataLog_0.parquet
20240423_14_47_59_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_47_59_DataLog_0.parquet,ism330dhcx_acc_20240423_14_47_59_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_47_59_DataLog_0.parquet
20240423_14_17_10_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_17_10_DataLog_0.parquet,ism330dhcx_acc_20240423_14_17_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_17_10_DataLog_0.parquet
20240423_13_23_05_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_23_05_DataLog_0.parquet,ism330dhcx_acc_20240423_13_23_05_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_23_05_DataLog_0.parquet
20240423_14_31_56_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_31_56_DataLog_0.parquet,ism330dhcx_acc_20240423_14_31_56_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_31_56_DataLog_0.parquet
20240423_14_03_07_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_03_07_DataLog_0.parquet,ism330dhcx_acc_20240423_14_03_07_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_03_07_DataLog_0.parquet
20240423_15_17_58_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_15_17_58_DataLog_0.parquet,ism330dhcx_acc_20240423_15_17_58_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_17_58_DataLog_0.parquet
20240423_16_40_31_segment_0,Normal_Source_Train,normal,spd3000,BckgC,imp23absu_mic_20240423_16_40_31_DataLog_0.parquet,ism330dhcx_acc_20240423_16_40_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_40_31_DataLog_0.parquet
20240423_14_14_01_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_14_01_DataLog_0.parquet,ism330dhcx_acc_20240423_14_14_01_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_14_01_DataLog_0.parquet
20240423_15_02_38_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_15_02_38_DataLog_0.parquet,ism330dhcx_acc_20240423_15_02_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_02_38_DataLog_0.parquet
20240423_15_48_51_segment_0,Normal_Source_Train,normal,spd2800,BckgD,imp23absu_mic_20240423_15_48_51_DataLog_0.parquet,ism330dhcx_acc_20240423_15_48_51_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_48_51_DataLog_0.parquet
20240423_16_07_30_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_16_07_30_DataLog_0.parquet,ism330dhcx_acc_20240423_16_07_30_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_07_30_DataLog_0.parquet
20240423_13_38_47_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_38_47_DataLog_0.parquet,ism330dhcx_acc_20240423_13_38_47_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_38_47_DataLog_0.parquet
20240423_12_59_26_segment_0,Normal_Source_Train,normal,spd1500,BckgD,imp23absu_mic_20240423_12_59_26_DataLog_0.parquet,ism330dhcx_acc_20240423_12_59_26_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_59_26_DataLog_0.parquet
20240423_16_04_26_segment_0,Normal_Source_Train,normal,spd2800,BckgD,imp23absu_mic_20240423_16_04_26_DataLog_0.parquet,ism330dhcx_acc_20240423_16_04_26_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_04_26_DataLog_0.parquet
20240423_16_21_14_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_21_14_DataLog_0.parquet,ism330dhcx_acc_20240423_16_21_14_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_21_14_DataLog_0.parquet
20240423_16_17_17_segment_0,Normal_Source_Train,normal,spd3000,BckgD,imp23absu_mic_20240423_16_17_17_DataLog_0.parquet,ism330dhcx_acc_20240423_16_17_17_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_17_17_DataLog_0.parquet
20240423_12_44_43_segment_0,Normal_Source_Train,normal,spd1500,BckgA,imp23absu_mic_20240423_12_44_43_DataLog_0.parquet,ism330dhcx_acc_20240423_12_44_43_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_44_43_DataLog_0.parquet
20240423_16_30_56_segment_0,Normal_Source_Train,normal,spd3000,BckgA,imp23absu_mic_20240423_16_30_56_DataLog_0.parquet,ism330dhcx_acc_20240423_16_30_56_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_30_56_DataLog_0.parquet
20240423_14_46_39_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_46_39_DataLog_0.parquet,ism330dhcx_acc_20240423_14_46_39_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_46_39_DataLog_0.parquet
20240423_13_11_25_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_11_25_DataLog_0.parquet,ism330dhcx_acc_20240423_13_11_25_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_11_25_DataLog_0.parquet
20240423_15_49_31_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_15_49_31_DataLog_0.parquet,ism330dhcx_acc_20240423_15_49_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_49_31_DataLog_0.parquet
20240423_14_15_11_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_15_11_DataLog_0.parquet,ism330dhcx_acc_20240423_14_15_11_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_15_11_DataLog_0.parquet
20240423_14_11_53_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_11_53_DataLog_0.parquet,ism330dhcx_acc_20240423_14_11_53_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_11_53_DataLog_0.parquet
20240423_15_45_08_segment_0,Normal_Source_Train,normal,spd2400,BckgC,imp23absu_mic_20240423_15_45_08_DataLog_0.parquet,ism330dhcx_acc_20240423_15_45_08_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_45_08_DataLog_0.parquet
20240423_16_31_45_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_31_45_DataLog_0.parquet,ism330dhcx_acc_20240423_16_31_45_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_31_45_DataLog_0.parquet
20240423_13_50_31_segment_0,Normal_Source_Train,normal,spd1700,BckgC,imp23absu_mic_20240423_13_50_31_DataLog_0.parquet,ism330dhcx_acc_20240423_13_50_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_50_31_DataLog_0.parquet
20240423_15_13_55_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_13_55_DataLog_0.parquet,ism330dhcx_acc_20240423_15_13_55_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_13_55_DataLog_0.parquet
20240423_16_28_37_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_28_37_DataLog_0.parquet,ism330dhcx_acc_20240423_16_28_37_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_28_37_DataLog_0.parquet
20240423_13_20_18_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_20_18_DataLog_0.parquet,ism330dhcx_acc_20240423_13_20_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_20_18_DataLog_0.parquet
20240423_13_00_59_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_13_00_59_DataLog_0.parquet,ism330dhcx_acc_20240423_13_00_59_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_00_59_DataLog_0.parquet
20240423_15_53_18_segment_0,Normal_Source_Train,normal,spd2800,BckgD,imp23absu_mic_20240423_15_53_18_DataLog_0.parquet,ism330dhcx_acc_20240423_15_53_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_53_18_DataLog_0.parquet
20240423_14_43_01_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_43_01_DataLog_0.parquet,ism330dhcx_acc_20240423_14_43_01_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_43_01_DataLog_0.parquet
20240423_12_41_49_segment_0,Normal_Source_Train,normal,spd1500,BckgA,imp23absu_mic_20240423_12_41_49_DataLog_0.parquet,ism330dhcx_acc_20240423_12_41_49_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_41_49_DataLog_0.parquet
20240423_15_59_56_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_15_59_56_DataLog_0.parquet,ism330dhcx_acc_20240423_15_59_56_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_59_56_DataLog_0.parquet
20240423_13_23_45_segment_0,Normal_Source_Train,normal,spd1600,BckgA,imp23absu_mic_20240423_13_23_45_DataLog_0.parquet,ism330dhcx_acc_20240423_13_23_45_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_23_45_DataLog_0.parquet
20240423_15_41_00_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_41_00_DataLog_0.parquet,ism330dhcx_acc_20240423_15_41_00_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_41_00_DataLog_0.parquet
20240423_14_12_32_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_12_32_DataLog_0.parquet,ism330dhcx_acc_20240423_14_12_32_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_12_32_DataLog_0.parquet
20240423_15_56_22_segment_0,Normal_Source_Train,normal,spd2800,BckgF,imp23absu_mic_20240423_15_56_22_DataLog_0.parquet,ism330dhcx_acc_20240423_15_56_22_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_56_22_DataLog_0.parquet
20240423_13_02_38_segment_0,Normal_Source_Train,normal,spd1500,BckgD,imp23absu_mic_20240423_13_02_38_DataLog_0.parquet,ism330dhcx_acc_20240423_13_02_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_02_38_DataLog_0.parquet
20240423_15_57_40_segment_0,Normal_Source_Train,normal,spd2800,BckgF,imp23absu_mic_20240423_15_57_40_DataLog_0.parquet,ism330dhcx_acc_20240423_15_57_40_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_57_40_DataLog_0.parquet
20240423_13_02_18_segment_0,Normal_Source_Train,normal,spd1500,BckgC,imp23absu_mic_20240423_13_02_18_DataLog_0.parquet,ism330dhcx_acc_20240423_13_02_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_02_18_DataLog_0.parquet
20240423_13_32_12_segment_0,Normal_Source_Train,normal,spd1700,BckgC,imp23absu_mic_20240423_13_32_12_DataLog_0.parquet,ism330dhcx_acc_20240423_13_32_12_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_32_12_DataLog_0.parquet
20240423_15_26_02_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_26_02_DataLog_0.parquet,ism330dhcx_acc_20240423_15_26_02_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_26_02_DataLog_0.parquet
20240423_13_34_40_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_34_40_DataLog_0.parquet,ism330dhcx_acc_20240423_13_34_40_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_34_40_DataLog_0.parquet
20240423_15_00_02_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_00_02_DataLog_0.parquet,ism330dhcx_acc_20240423_15_00_02_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_00_02_DataLog_0.parquet
20240423_13_35_59_segment_0,Normal_Source_Train,normal,spd1700,BckgA,imp23absu_mic_20240423_13_35_59_DataLog_0.parquet,ism330dhcx_acc_20240423_13_35_59_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_35_59_DataLog_0.parquet
20240423_15_25_23_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_25_23_DataLog_0.parquet,ism330dhcx_acc_20240423_15_25_23_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_25_23_DataLog_0.parquet
20240423_15_08_36_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_15_08_36_DataLog_0.parquet,ism330dhcx_acc_20240423_15_08_36_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_08_36_DataLog_0.parquet
20240423_13_29_00_segment_0,Normal_Source_Train,normal,spd1600,BckgA,imp23absu_mic_20240423_13_29_00_DataLog_0.parquet,ism330dhcx_acc_20240423_13_29_00_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_29_00_DataLog_0.parquet
20240423_13_55_50_segment_0,Normal_Source_Train,normal,spd1700,BckgA,imp23absu_mic_20240423_13_55_50_DataLog_0.parquet,ism330dhcx_acc_20240423_13_55_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_55_50_DataLog_0.parquet
